0.0.31,2017-11-04,^1.15.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.31/1509797788845/Microsoft.VisualStudio.Services.VSIXPackage
0.0.30,2017-10-20,^1.15.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.30/1508518021445/Microsoft.VisualStudio.Services.VSIXPackage
0.0.29,2017-08-18,^1.8.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.29/1503075047145/Microsoft.VisualStudio.Services.VSIXPackage
0.0.28,2017-08-17,^1.8.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.28/1502966924727/Microsoft.VisualStudio.Services.VSIXPackage
0.0.27,2017-08-15,^1.8.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.27/1502801634029/Microsoft.VisualStudio.Services.VSIXPackage
0.0.26,2017-08-15,^1.8.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.26/1502801037115/Microsoft.VisualStudio.Services.VSIXPackage
0.0.25,2017-08-14,^1.8.0,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.25/1502727721056/Microsoft.VisualStudio.Services.VSIXPackage
0.0.24,2017-08-10,^1.5.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.24/1502364017816/Microsoft.VisualStudio.Services.VSIXPackage
0.0.23,2017-08-08,^1.5.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.23/1502188729536/Microsoft.VisualStudio.Services.VSIXPackage
0.0.22,2017-04-10,^1.5.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.22/1491848652901/Microsoft.VisualStudio.Services.VSIXPackage
0.0.21,2017-02-10,^1.5.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.21/1486726629798/Microsoft.VisualStudio.Services.VSIXPackage
0.0.20,2016-11-22,^1.5.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.20/1479832503927/Microsoft.VisualStudio.Services.VSIXPackage
0.0.19,2016-11-20,^1.5.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.19/1479631530023/Microsoft.VisualStudio.Services.VSIXPackage
0.0.18,2016-11-13,^1.5.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.18/1479023674397/Microsoft.VisualStudio.Services.VSIXPackage
0.0.17,2016-11-01,^1.5.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.17/1478009886651/Microsoft.VisualStudio.Services.VSIXPackage
0.0.16,2016-11-01,^1.5.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.16/1478002273309/Microsoft.VisualStudio.Services.VSIXPackage
0.0.15,2016-10-17,^1.5.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.15/1476702036334/Microsoft.VisualStudio.Services.VSIXPackage
0.0.14,2016-09-09,^1.5.1,https://JuanBlanco.gallerycdn.vsassets.io/extensions/juanblanco/solidity/0.0.14/1474455344396/Microsoft.VisualStudio.Services.VSIXPackage
0.0.13,2016-05-01,^0.10.1,https://JuanBlanco.gallery.vsassets.io/_apis/public/gallery/publisher/JuanBlanco/extension/solidity/0.0.13/assetbyname/Microsoft.VisualStudio.Services.VSIXPackage
0.0.11,2016-04-26,^0.10.1,https://JuanBlanco.gallery.vsassets.io/_apis/public/gallery/publisher/JuanBlanco/extension/solidity/0.0.11/assetbyname/Microsoft.VisualStudio.Services.VSIXPackage
0.0.10,2016-04-25,^0.10.1,https://JuanBlanco.gallery.vsassets.io/_apis/public/gallery/publisher/JuanBlanco/extension/solidity/0.0.10/assetbyname/Microsoft.VisualStudio.Services.VSIXPackage
0.0.7,2016-04-25,^0.10.1,https://JuanBlanco.gallery.vsassets.io/_apis/public/gallery/publisher/JuanBlanco/extension/solidity/0.0.7/assetbyname/Microsoft.VisualStudio.Services.VSIXPackage
0.0.5,2016-04-24,^0.10.1,https://JuanBlanco.gallery.vsassets.io/_apis/public/gallery/publisher/JuanBlanco/extension/solidity/0.0.5/assetbyname/Microsoft.VisualStudio.Services.VSIXPackage
0.0.4,2016-04-19,^0.10.1,https://JuanBlanco.gallery.vsassets.io/_apis/public/gallery/publisher/JuanBlanco/extension/solidity/0.0.4/assetbyname/Microsoft.VisualStudio.Services.VSIXPackage
0.0.3,2016-04-15,^0.10.1,https://JuanBlanco.gallery.vsassets.io/_apis/public/gallery/publisher/JuanBlanco/extension/solidity/0.0.3/assetbyname/Microsoft.VisualStudio.Services.VSIXPackage
0.0.2,2016-04-08,^0.10.1,https://JuanBlanco.gallery.vsassets.io/_apis/public/gallery/publisher/JuanBlanco/extension/solidity/0.0.2/assetbyname/Microsoft.VisualStudio.Services.VSIXPackage
0.0.1,2015-11-19,^0.10.1,https://JuanBlanco.gallery.vsassets.io/_apis/public/gallery/publisher/JuanBlanco/extension/solidity/0.0.1/assetbyname/Microsoft.VisualStudio.Services.VSIXPackage
